STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
Kentucky,Barren County,3,8,2718,1392,1326
Kentucky,Barren County,3,9,2821,1354,1467
Kentucky,Barren County,3,10,3131,1562,1569
Kentucky,Barren County,3,11,3186,1526,1660
Kentucky,Barren County,3,12,2749,1356,1393
Kentucky,Barren County,3,13,2571,1248,1323
Kentucky,Barren County,3,14,1990,929,1061
Kentucky,Barren County,3,15,1562,698,864
Kentucky,Barren County,3,16,1233,492,741
Kentucky,Barren County,3,17,884,321,563
Kentucky,Barren County,3,18,842,254,588
Kentucky,Barren County,4,0,42321,20545,21776
Kentucky,Barren County,4,1,2651,1279,1372
Kentucky,Barren County,4,2,2763,1417,1346
Kentucky,Barren County,4,3,2873,1456,1417
Kentucky,Barren County,4,4,2780,1465,1315
Kentucky,Barren County,4,5,2363,1192,1171
Kentucky,Barren County,4,6,2468,1249,1219
Kentucky,Barren County,4,7,2520,1209,1311
Kentucky,Barren County,4,8,2649,1354,1295
Kentucky,Barren County,4,9,2812,1339,1473
Kentucky,Barren County,4,10,3107,1559,1548
Kentucky,Barren County,4,11,3208,1544,1664
Kentucky,Barren County,4,12,2832,1403,1429
Kentucky,Barren County,4,13,2679,1308,1371
Kentucky,Barren County,4,14,1975,934,1041
Kentucky,Barren County,4,15,1650,737,913
Kentucky,Barren County,4,16,1226,499,727
Kentucky,Barren County,4,17,915,338,577
Kentucky,Barren County,4,18,850,263,587
Kentucky,Barren County,5,0,42607,20732,21875
Kentucky,Barren County,5,1,2637,1316,1321
Kentucky,Barren County,5,2,2793,1423,1370
Kentucky,Barren County,5,3,2889,1474,1415
Kentucky,Barren County,5,4,2770,1448,1322
Kentucky,Barren County,5,5,2425,1235,1190
Kentucky,Barren County,5,6,2451,1242,1209
Kentucky,Barren County,5,7,2582,1276,1306
Kentucky,Barren County,5,8,2574,1280,1294
Kentucky,Barren County,5,9,2837,1376,1461
Kentucky,Barren County,5,10,3020,1496,1524
Kentucky,Barren County,5,11,3261,1578,1683
Kentucky,Barren County,5,12,2880,1424,1456
Kentucky,Barren County,5,13,2630,1275,1355
Kentucky,Barren County,5,14,2136,1038,1098
Kentucky,Barren County,5,15,1690,740,950
Kentucky,Barren County,5,16,1243,521,722
Kentucky,Barren County,5,17,923,328,595
Kentucky,Barren County,5,18,866,262,604
Kentucky,Barren County,6,0,42937,20852,22085
Kentucky,Barren County,6,1,2689,1355,1334
Kentucky,Barren County,6,2,2863,1467,1396
Kentucky,Barren County,6,3,2843,1426,1417
Kentucky,Barren County,6,4,2759,1436,1323
Kentucky,Barren County,6,5,2464,1238,1226
Kentucky,Barren County,6,6,2449,1241,1208
Kentucky,Barren County,6,7,2658,1305,1353
Kentucky,Barren County,6,8,2553,1251,1302
Kentucky,Barren County,6,9,2820,1397,1423
Kentucky,Barren County,6,10,2977,1483,1494
Kentucky,Barren County,6,11,3227,1551,1676
Kentucky,Barren County,6,12,2958,1441,1517
Kentucky,Barren County,6,13,2635,1278,1357
Kentucky,Barren County,6,14,2186,1061,1125
Kentucky,Barren County,6,15,1773,777,996
Kentucky,Barren County,6,16,1250,545,705
Kentucky,Barren County,6,17,946,332,614
Kentucky,Barren County,6,18,887,268,619
Kentucky,Barren County,7,0,43034,20855,22179
Kentucky,Barren County,7,1,2718,1362,1356
Kentucky,Barren County,7,2,2876,1462,1414
Kentucky,Barren County,7,3,2827,1395,1432
Kentucky,Barren County,7,4,2697,1402,1295
Kentucky,Barren County,7,5,2489,1268,1221
Kentucky,Barren County,7,6,2444,1220,1224
Kentucky,Barren County,7,7,2697,1342,1355
Kentucky,Barren County,7,8,2516,1215,1301
Kentucky,Barren County,7,9,2775,1409,1366
Kentucky,Barren County,7,10,2908,1414,1494
Kentucky,Barren County,7,11,3190,1548,1642
Kentucky,Barren County,7,12,3059,1481,1578
Kentucky,Barren County,7,13,2655,1281,1374
Kentucky,Barren County,7,14,2283,1105,1178
Kentucky,Barren County,7,15,1800,793,1007
Kentucky,Barren County,7,16,1241,542,699
Kentucky,Barren County,7,17,967,340,627
Kentucky,Barren County,7,18,892,276,616
Kentucky,Barren County,8,0,43546,21115,22431
Kentucky,Barren County,8,1,2785,1423,1362
Kentucky,Barren County,8,2,2853,1438,1415
Kentucky,Barren County,8,3,2899,1446,1453
Kentucky,Barren County,8,4,2691,1387,1304
Kentucky,Barren County,8,5,2552,1310,1242
Kentucky,Barren County,8,6,2529,1254,1275
Kentucky,Barren County,8,7,2730,1368,1362
Kentucky,Barren County,8,8,2568,1221,1347
Kentucky,Barren County,8,9,2769,1427,1342
Kentucky,Barren County,8,10,2836,1366,1470
Kentucky,Barren County,8,11,3164,1547,1617
Kentucky,Barren County,8,12,3162,1498,1664
Kentucky,Barren County,8,13,2694,1320,1374
Kentucky,Barren County,8,14,2404,1154,1250
Kentucky,Barren County,8,15,1773,790,983
Kentucky,Barren County,8,16,1266,549,717
Kentucky,Barren County,8,17,976,356,620
Kentucky,Barren County,8,18,895,261,634
Kentucky,Barren County,9,0,43763,21191,22572
Kentucky,Barren County,9,1,2810,1422,1388
Kentucky,Barren County,9,2,2798,1382,1416
Kentucky,Barren County,9,3,2912,1497,1415
Kentucky,Barren County,9,4,2684,1368,1316
Kentucky,Barren County,9,5,2595,1358,1237
Kentucky,Barren County,9,6,2666,1311,1355
Kentucky,Barren County,9,7,2573,1270,1303
Kentucky,Barren County,9,8,2640,1289,1351
