Area,AreaName,Year,AgeGroup,Total,Male,Female
068,Denali Borough,2020,2,110,58,52
068,Denali Borough,2020,3,111,59,52
068,Denali Borough,2020,4,79,34,45
068,Denali Borough,2020,5,42,20,22
068,Denali Borough,2020,6,110,57,53
068,Denali Borough,2020,7,145,64,81
068,Denali Borough,2020,8,150,78,72
068,Denali Borough,2020,9,134,66,68
068,Denali Borough,2020,10,134,68,66
068,Denali Borough,2020,11,123,74,49
068,Denali Borough,2020,12,158,86,72
068,Denali Borough,2020,13,167,111,56
068,Denali Borough,2020,14,119,71,48
068,Denali Borough,2020,15,49,32,17
068,Denali Borough,2020,16,41,23,18
068,Denali Borough,2020,17,38,17,21
068,Denali Borough,2020,18,9,8,1
070,Dillingham Census Area,2020,0,4773,2481,2292
070,Dillingham Census Area,2020,1,425,222,203
070,Dillingham Census Area,2020,2,438,210,228
070,Dillingham Census Area,2020,3,417,224,193
070,Dillingham Census Area,2020,4,340,169,171
070,Dillingham Census Area,2020,5,327,174,153
070,Dillingham Census Area,2020,6,380,205,175
070,Dillingham Census Area,2020,7,370,189,181
070,Dillingham Census Area,2020,8,284,143,141
070,Dillingham Census Area,2020,9,222,110,112
070,Dillingham Census Area,2020,10,188,90,98
070,Dillingham Census Area,2020,11,252,142,110
070,Dillingham Census Area,2020,12,335,174,161
070,Dillingham Census Area,2020,13,300,174,126
070,Dillingham Census Area,2020,14,211,106,105
070,Dillingham Census Area,2020,15,114,56,58
070,Dillingham Census Area,2020,16,92,52,40
070,Dillingham Census Area,2020,17,57,32,25
070,Dillingham Census Area,2020,18,21,9,12
090,Fairbanks North Star Borough,2020,0,97159,50570,46589
090,Fairbanks North Star Borough,2020,1,6641,3365,3276
090,Fairbanks North Star Borough,2020,2,6809,3482,3327
090,Fairbanks North Star Borough,2020,3,6631,3412,3219
090,Fairbanks North Star Borough,2020,4,6104,3183,2921
090,Fairbanks North Star Borough,2020,5,7841,4608,3233
090,Fairbanks North Star Borough,2020,6,7698,4122,3576
090,Fairbanks North Star Borough,2020,7,7923,4060,3863
090,Fairbanks North Star Borough,2020,8,7496,3924,3572
090,Fairbanks North Star Borough,2020,9,5920,3103,2817
090,Fairbanks North Star Borough,2020,10,5176,2665,2511
090,Fairbanks North Star Borough,2020,11,5205,2636,2569
090,Fairbanks North Star Borough,2020,12,6030,3035,2995
090,Fairbanks North Star Borough,2020,13,5860,2997,2863
090,Fairbanks North Star Borough,2020,14,4823,2470,2353
090,Fairbanks North Star Borough,2020,15,3444,1795,1649
090,Fairbanks North Star Borough,2020,16,1844,959,885
090,Fairbanks North Star Borough,2020,17,953,464,489
090,Fairbanks North Star Borough,2020,18,761,290,471
100,Haines Borough,2020,0,2520,1254,1266
100,Haines Borough,2020,1,113,57,56
100,Haines Borough,2020,2,162,73,89
100,Haines Borough,2020,3,125,73,52
100,Haines Borough,2020,4,108,51,57
100,Haines Borough,2020,5,75,38,37
100,Haines Borough,2020,6,111,61,50
100,Haines Borough,2020,7,127,57,70
100,Haines Borough,2020,8,184,88,96
100,Haines Borough,2020,9,153,71,82
100,Haines Borough,2020,10,143,74,69
100,Haines Borough,2020,11,166,90,76
100,Haines Borough,2020,12,238,120,118
100,Haines Borough,2020,13,251,136,115
100,Haines Borough,2020,14,223,119,104
100,Haines Borough,2020,15,155,71,84
100,Haines Borough,2020,16,92,44,48
100,Haines Borough,2020,17,46,15,31
100,Haines Borough,2020,18,48,16,32
105,Hoonah-Angoon Census Area,2020,0,2074,1094,980
105,Hoonah-Angoon Census Area,2020,1,99,47,52
105,Hoonah-Angoon Census Area,2020,2,117,61,56
105,Hoonah-Angoon Census Area,2020,3,134,68,66
105,Hoonah-Angoon Census Area,2020,4,103,43,60
105,Hoonah-Angoon Census Area,2020,5,69,30,39
105,Hoonah-Angoon Census Area,2020,6,99,61,38
105,Hoonah-Angoon Census Area,2020,7,116,62,54
105,Hoonah-Angoon Census Area,2020,8,120,59,61
105,Hoonah-Angoon Census Area,2020,9,105,49,56
105,Hoonah-Angoon Census Area,2020,10,104,53,51
105,Hoonah-Angoon Census Area,2020,11,129,76,53
105,Hoonah-Angoon Census Area,2020,12,157,72,85
105,Hoonah-Angoon Census Area,2020,13,206,108,98
105,Hoonah-Angoon Census Area,2020,14,212,113,99
105,Hoonah-Angoon Census Area,2020,15,139,82,57
105,Hoonah-Angoon Census Area,2020,16,87,57,30
105,Hoonah-Angoon Census Area,2020,17,58,43,15
105,Hoonah-Angoon Census Area,2020,18,20,10,10
110,Juneau City and Borough,2020,0,31773,16051,15722
110,Juneau City and Borough,2020,1,1707,853,854
110,Juneau City and Borough,2020,2,1952,1000,952
110,Juneau City and Borough,2020,3,2051,1013,1038
110,Juneau City and Borough,2020,4,1882,968,914
110,Juneau City and Borough,2020,5,1548,816,732
110,Juneau City and Borough,2020,6,2262,1202,1060
110,Juneau City and Borough,2020,7,2561,1279,1282
110,Juneau City and Borough,2020,8,2545,1267,1278
110,Juneau City and Borough,2020,9,2111,1072,1039
110,Juneau City and Borough,2020,10,1915,1009,906
110,Juneau City and Borough,2020,11,2101,1033,1068
110,Juneau City and Borough,2020,12,2350,1204,1146
110,Juneau City and Borough,2020,13,2215,1143,1072
110,Juneau City and Borough,2020,14,1858,869,989
110,Juneau City and Borough,2020,15,1333,718,615
110,Juneau City and Borough,2020,16,681,297,384
110,Juneau City and Borough,2020,17,418,194,224
110,Juneau City and Borough,2020,18,283,114,169
122,Kenai Peninsula Borough,2020,0,58934,30586,28348
122,Kenai Peninsula Borough,2020,1,3466,1744,1722
122,Kenai Peninsula Borough,2020,2,3693,1903,1790
122,Kenai Peninsula Borough,2020,3,3956,1997,1959
122,Kenai Peninsula Borough,2020,4,3418,1803,1615
122,Kenai Peninsula Borough,2020,5,2483,1402,1081
122,Kenai Peninsula Borough,2020,6,3353,1788,1565
122,Kenai Peninsula Borough,2020,7,3744,1903,1841
122,Kenai Peninsula Borough,2020,8,4108,2184,1924
122,Kenai Peninsula Borough,2020,9,3506,1890,1616
122,Kenai Peninsula Borough,2020,10,3296,1690,1606
122,Kenai Peninsula Borough,2020,11,3539,1836,1703
122,Kenai Peninsula Borough,2020,12,4262,2127,2135
122,Kenai Peninsula Borough,2020,13,4793,2445,2348
122,Kenai Peninsula Borough,2020,14,4335,2287,2048
122,Kenai Peninsula Borough,2020,15,3172,1669,1503
122,Kenai Peninsula Borough,2020,16,2043,1094,949
122,Kenai Peninsula Borough,2020,17,938,481,457
122,Kenai Peninsula Borough,2020,18,829,343,486
130,Ketchikan Gateway Borough,2020,0,13677,6942,6735
130,Ketchikan Gateway Borough,2020,1,685,354,331
130,Ketchikan Gateway Borough,2020,2,844,447,397
130,Ketchikan Gateway Borough,2020,3,894,450,444
130,Ketchikan Gateway Borough,2020,4,861,455,406
130,Ketchikan Gateway Borough,2020,5,762,426,336
130,Ketchikan Gateway Borough,2020,6,848,456,392
130,Ketchikan Gateway Borough,2020,7,938,434,504
130,Ketchikan Gateway Borough,2020,8,1011,505,506
130,Ketchikan Gateway Borough,2020,9,862,441,421
130,Ketchikan Gateway Borough,2020,10,792,384,408
130,Ketchikan Gateway Borough,2020,11,868,417,451
130,Ketchikan Gateway Borough,2020,12,998,539,459
130,Ketchikan Gateway Borough,2020,13,1009,500,509
130,Ketchikan Gateway Borough,2020,14,852,413,439
130,Ketchikan Gateway Borough,2020,15,638,307,331
130,Ketchikan Gateway Borough,2020,16,422,228,194
130,Ketchikan Gateway Borough,2020,17,218,113,105
130,Ketchikan Gateway Borough,2020,18,175,73,102
150,Kodiak Island Borough,2020,0,12611,6580,6031
150,Kodiak Island Borough,2020,1,805,420,385
150,Kodiak Island Borough,2020,2,930,499,431
150,Kodiak Island Borough,2020,3,971,500,471
150,Kodiak Island Borough,2020,4,788,426,362
150,Kodiak Island Borough,2020,5,791,448,343
150,Kodiak Island Borough,2020,6,891,458,433
150,Kodiak Island Borough,2020,7,998,562,436
150,Kodiak Island Borough,2020,8,935,494,441
150,Kodiak Island Borough,2020,9,762,367,395
150,Kodiak Island Borough,2020,10,691,341,350
150,Kodiak Island Borough,2020,11,743,369,374
150,Kodiak Island Borough,2020,12,855,455,400
150,Kodiak Island Borough,2020,13,842,490,352
150,Kodiak Island Borough,2020,14,663,304,359
150,Kodiak Island Borough,2020,15,452,225,227
150,Kodiak Island Borough,2020,16,253,131,122
150,Kodiak Island Borough,2020,17,126,52,74
150,Kodiak Island Borough,2020,18,115,39,76
158,Kusilvak Census Area,2020,0,8088,4248,3840
158,Kusilvak Census Area,2020,1,860,475,385
158,Kusilvak Census Area,2020,2,865,446,419
158,Kusilvak Census Area,2020,3,940,513,427
158,Kusilvak Census Area,2020,4,793,390,403
158,Kusilvak Census Area,2020,5,688,386,302
158,Kusilvak Census Area,2020,6,649,328,321
158,Kusilvak Census Area,2020,7,621,344,277
158,Kusilvak Census Area,2020,8,421,223,198
158,Kusilvak Census Area,2020,9,325,161,164
158,Kusilvak Census Area,2020,10,316,154,162
158,Kusilvak Census Area,2020,11,360,180,180
158,Kusilvak Census Area,2020,12,383,204,179
158,Kusilvak Census Area,2020,13,338,183,155
158,Kusilvak Census Area,2020,14,217,122,95
158,Kusilvak Census Area,2020,15,154,76,78
158,Kusilvak Census Area,2020,16,74,33,41
158,Kusilvak Census Area,2020,17,37,17,20
158,Kusilvak Census Area,2020,18,47,13,34
164,Lake and Peninsula Borough,2020,0,1552,800,752
164,Lake and Peninsula Borough,2020,1,138,69,69
164,Lake and Peninsula Borough,2020,2,121,61,60
164,Lake and Peninsula Borough,2020,3,124,62,62
164,Lake and Peninsula Borough,2020,4,108,50,58
164,Lake and Peninsula Borough,2020,5,80,34,46
164,Lake and Peninsula Borough,2020,6,110,53,57
164,Lake and Peninsula Borough,2020,7,119,70,49
164,Lake and Peninsula Borough,2020,8,124,51,73
164,Lake and Peninsula Borough,2020,9,93,58,35
164,Lake and Peninsula Borough,2020,10,60,30,30
164,Lake and Peninsula Borough,2020,11,81,40,41
164,Lake and Peninsula Borough,2020,12,115,70,45
164,Lake and Peninsula Borough,2020,13,113,58,55
164,Lake and Peninsula Borough,2020,14,76,42,34
164,Lake and Peninsula Borough,2020,15,42,26,16
164,Lake and Peninsula Borough,2020,16,21,12,9
164,Lake and Peninsula Borough,2020,17,18,11,7
164,Lake and Peninsula Borough,2020,18,9,3,6
170,Matanuska-Susitna Borough,2020,0,107305,55119,52186
170,Matanuska-Susitna Borough,2020,1,7371,3824,3547
170,Matanuska-Susitna Borough,2020,2,8588,4376,4212
170,Matanuska-Susitna Borough,2020,3,8967,4664,4303
170,Matanuska-Susitna Borough,2020,4,7459,3983,3476
170,Matanuska-Susitna Borough,2020,5,5155,2798,2357
170,Matanuska-Susitna Borough,2020,6,6547,3288,3259
170,Matanuska-Susitna Borough,2020,7,7578,3798,3780
170,Matanuska-Susitna Borough,2020,8,8148,4148,4000
170,Matanuska-Susitna Borough,2020,9,6903,3571,3332
170,Matanuska-Susitna Borough,2020,10,6267,3268,2999
170,Matanuska-Susitna Borough,2020,11,6262,3158,3104
170,Matanuska-Susitna Borough,2020,12,6962,3657,3305
170,Matanuska-Susitna Borough,2020,13,6944,3455,3489
170,Matanuska-Susitna Borough,2020,14,5843,2965,2878
170,Matanuska-Susitna Borough,2020,15,3899,1991,1908
170,Matanuska-Susitna Borough,2020,16,2243,1158,1085
170,Matanuska-Susitna Borough,2020,17,1193,576,617
170,Matanuska-Susitna Borough,2020,18,976,441,535
180,Nome Census Area,2020,0,9769,5154,4615
180,Nome Census Area,2020,1,796,390,406
180,Nome Census Area,2020,2,931,471,460
180,Nome Census Area,2020,3,966,527,439
180,Nome Census Area,2020,4,808,426,382
180,Nome Census Area,2020,5,672,379,293
180,Nome Census Area,2020,6,816,424,392
180,Nome Census Area,2020,7,786,396,390
180,Nome Census Area,2020,8,651,342,309
180,Nome Census Area,2020,9,585,341,244
180,Nome Census Area,2020,10,468,244,224
180,Nome Census Area,2020,11,452,260,192
180,Nome Census Area,2020,12,532,270,262
180,Nome Census Area,2020,13,504,245,259
180,Nome Census Area,2020,14,369,204,165
180,Nome Census Area,2020,15,206,130,76
180,Nome Census Area,2020,16,115,47,68
180,Nome Census Area,2020,17,70,39,31
180,Nome Census Area,2020,18,42,19,23
185,North Slope Borough,2020,0,9771,5922,3849
185,North Slope Borough,2020,1,639,310,329
185,North Slope Borough,2020,2,760,392,368
185,North Slope Borough,2020,3,779,391,388
185,North Slope Borough,2020,4,605,332,273
185,North Slope Borough,2020,5,581,339,242
185,North Slope Borough,2020,6,791,478,313
185,North Slope Borough,2020,7,992,631,361
185,North Slope Borough,2020,8,914,622,292
185,North Slope Borough,2020,9,558,342,216
185,North Slope Borough,2020,10,561,380,181
185,North Slope Borough,2020,11,658,464,194
185,North Slope Borough,2020,12,754,524,230
185,North Slope Borough,2020,13,633,409,224
185,North Slope Borough,2020,14,314,190,124
185,North Slope Borough,2020,15,123,70,53
185,North Slope Borough,2020,16,47,26,21
185,North Slope Borough,2020,17,40,14,26
185,North Slope Borough,2020,18,22,8,14
188,Northwest Arctic Borough,2020,0,7583,4072,3511
188,Northwest Arctic Borough,2020,1,691,358,333
188,Northwest Arctic Borough,2020,2,755,408,347
188,Northwest Arctic Borough,2020,3,797,400,397
188,Northwest Arctic Borough,2020,4,613,341,272
188,Northwest Arctic Borough,2020,5,510,272,238
188,Northwest Arctic Borough,2020,6,538,266,272
188,Northwest Arctic Borough,2020,7,665,378,287
188,Northwest Arctic Borough,2020,8,488,264,224
188,Northwest Arctic Borough,2020,9,383,187,196
188,Northwest Arctic Borough,2020,10,353,199,154
188,Northwest Arctic Borough,2020,11,394,243,151
188,Northwest Arctic Borough,2020,12,432,239,193
188,Northwest Arctic Borough,2020,13,362,204,158
188,Northwest Arctic Borough,2020,14,239,143,96
188,Northwest Arctic Borough,2020,15,158,80,78
188,Northwest Arctic Borough,2020,16,89,48,41
188,Northwest Arctic Borough,2020,17,58,29,29
188,Northwest Arctic Borough,2020,18,58,13,45
195,Petersburg Borough,2020,0,3189,1601,1588
195,Petersburg Borough,2020,1,177,88,89
195,Petersburg Borough,2020,2,218,90,128
195,Petersburg Borough,2020,3,224,118,106
195,Petersburg Borough,2020,4,146,75,71
195,Petersburg Borough,2020,5,117,66,51
195,Petersburg Borough,2020,6,176,82,94
195,Petersburg Borough,2020,7,212,110,102
195,Petersburg Borough,2020,8,213,100,113
195,Petersburg Borough,2020,9,184,82,102
195,Petersburg Borough,2020,10,198,98,100
195,Petersburg Borough,2020,11,192,112,80
195,Petersburg Borough,2020,12,215,112,103
195,Petersburg Borough,2020,13,244,118,126
195,Petersburg Borough,2020,14,248,146,102
195,Petersburg Borough,2020,15,193,88,105
195,Petersburg Borough,2020,16,128,72,56
195,Petersburg Borough,2020,17,51,21,30
195,Petersburg Borough,2020,18,53,23,30
198,Prince of Wales-Hyder Census Area,2020,0,6090,3323,2767
198,Prince of Wales-Hyder Census Area,2020,1,353,195,158
198,Prince of Wales-Hyder Census Area,2020,2,431,229,202
198,Prince of Wales-Hyder Census Area,2020,3,457,231,226
198,Prince of Wales-Hyder Census Area,2020,4,345,204,141
198,Prince of Wales-Hyder Census Area,2020,5,256,142,114
198,Prince of Wales-Hyder Census Area,2020,6,264,134,130
198,Prince of Wales-Hyder Census Area,2020,7,441,208,233
198,Prince of Wales-Hyder Census Area,2020,8,380,204,176
198,Prince of Wales-Hyder Census Area,2020,9,341,195,146
198,Prince of Wales-Hyder Census Area,2020,10,334,191,143
198,Prince of Wales-Hyder Census Area,2020,11,430,232,198
198,Prince of Wales-Hyder Census Area,2020,12,528,311,217
198,Prince of Wales-Hyder Census Area,2020,13,497,252,245
198,Prince of Wales-Hyder Census Area,2020,14,476,276,200
198,Prince of Wales-Hyder Census Area,2020,15,260,159,101
198,Prince of Wales-Hyder Census Area,2020,16,178,97,81
198,Prince of Wales-Hyder Census Area,2020,17,79,41,38
198,Prince of Wales-Hyder Census Area,2020,18,40,22,18
220,Sitka City and Borough,2020,0,8523,4246,4277
220,Sitka City and Borough,2020,1,459,240,219
220,Sitka City and Borough,2020,2,477,258,219
220,Sitka City and Borough,2020,3,537,298,239
220,Sitka City and Borough,2020,4,485,241,244
220,Sitka City and Borough,2020,5,439,245,194
220,Sitka City and Borough,2020,6,560,256,304
220,Sitka City and Borough,2020,7,629,283,346
220,Sitka City and Borough,2020,8,624,316,308
220,Sitka City and Borough,2020,9,605,319,286
220,Sitka City and Borough,2020,10,489,236,253
220,Sitka City and Borough,2020,11,504,253,251
220,Sitka City and Borough,2020,12,598,304,294
220,Sitka City and Borough,2020,13,639,325,314
220,Sitka City and Borough,2020,14,529,251,278
220,Sitka City and Borough,2020,15,359,186,173
220,Sitka City and Borough,2020,16,254,117,137
220,Sitka City and Borough,2020,17,183,73,110
220,Sitka City and Borough,2020,18,153,45,108
230,"Skagway Borough, Municipality",2020,0,1147,570,577
230,"Skagway Borough, Municipality",2020,1,62,25,37
230,"Skagway Borough, Municipality",2020,2,66,39,27
230,"Skagway Borough, Municipality",2020,3,64,40,24
230,"Skagway Borough, Municipality",2020,4,29,14,15
230,"Skagway Borough, Municipality",2020,5,31,14,17
230,"Skagway Borough, Municipality",2020,6,77,31,46
230,"Skagway Borough, Municipality",2020,7,99,43,56
230,"Skagway Borough, Municipality",2020,8,96,56,40
230,"Skagway Borough, Municipality",2020,9,129,58,71
230,"Skagway Borough, Municipality",2020,10,94,51,43
230,"Skagway Borough, Municipality",2020,11,91,47,44
230,"Skagway Borough, Municipality",2020,12,63,39,24
230,"Skagway Borough, Municipality",2020,13,70,38,32
230,"Skagway Borough, Municipality",2020,14,74,37,37
230,"Skagway Borough, Municipality",2020,15,43,22,21
230,"Skagway Borough, Municipality",2020,16,39,6,33
230,"Skagway Borough, Municipality",2020,17,16,9,7
230,"Skagway Borough, Municipality",2020,18,4,1,3
240,Southeast Fairbanks Census Area,2020,0,6937,3789,3148
240,Southeast Fairbanks Census Area,2020,1,404,200,204
240,Southeast Fairbanks Census Area,2020,2,529,264,265
240,Southeast Fairbanks Census Area,2020,3,519,284,235
240,Southeast Fairbanks Census Area,2020,4,427,242,185
240,Southeast Fairbanks Census Area,2020,5,283,153,130
240,Southeast Fairbanks Census Area,2020,6,387,211,176
240,Southeast Fairbanks Census Area,2020,7,578,312,266
240,Southeast Fairbanks Census Area,2020,8,483,279,204
240,Southeast Fairbanks Census Area,2020,9,423,231,192
240,Southeast Fairbanks Census Area,2020,10,391,234,157
240,Southeast Fairbanks Census Area,2020,11,434,228,206
240,Southeast Fairbanks Census Area,2020,12,476,269,207
240,Southeast Fairbanks Census Area,2020,13,474,263,211
240,Southeast Fairbanks Census Area,2020,14,429,261,168
240,Southeast Fairbanks Census Area,2020,15,317,175,142
240,Southeast Fairbanks Census Area,2020,16,170,87,83
240,Southeast Fairbanks Census Area,2020,17,102,57,45
240,Southeast Fairbanks Census Area,2020,18,111,39,72
275,Wrangell City and Borough,2020,0,2379,1193,1186
275,Wrangell City and Borough,2020,1,124,63,61
275,Wrangell City and Borough,2020,2,166,66,100
275,Wrangell City and Borough,2020,3,158,77,81
275,Wrangell City and Borough,2020,4,120,66,54
275,Wrangell City and Borough,2020,5,61,35,26
275,Wrangell City and Borough,2020,6,125,51,74
275,Wrangell City and Borough,2020,7,130,59,71
275,Wrangell City and Borough,2020,8,148,88,60
275,Wrangell City and Borough,2020,9,101,40,61
275,Wrangell City and Borough,2020,10,128,73,55
275,Wrangell City and Borough,2020,11,127,54,73
275,Wrangell City and Borough,2020,12,198,102,96
275,Wrangell City and Borough,2020,13,245,125,120
275,Wrangell City and Borough,2020,14,199,102,97
275,Wrangell City and Borough,2020,15,146,89,57
275,Wrangell City and Borough,2020,16,94,50,44
275,Wrangell City and Borough,2020,17,58,35,23
